ft_equipment_id,ft_facility_code,ft_item_type,ft_library_id,ft_model_name,ft_manu_name,ft_serial_num,ft_power_source,ft_ref_gas_type,fi_cfc_free,fn_dimh_4deg,fn_diml_4deg,fn_dimw_4deg,fn_gross_volume_4deg,fn_net_volume_4deg,fn_dimh_20deg,fn_diml_20deg,fn_dimw_20deg,fn_gross_volume_20deg,fn_net_volume_20deg,fi_supply_year,fi_supply_source,fi_operating_cond,fi_work_status,fn_temp_high,fn_temp_low,fi_food,fi_tagged,fi_installation,ft_comment,fn_temp_monitor,fi_temp_none,fi_temp_dial,fi_temp_stem,fi_temp_30_visual,fi_temp_30_sms,fi_temp_number,ft_work_remarks,fn_not_work_spare_parts,fn_not_work_finance,fn_not_work_fuel,fn_not_work_boarded,fn_days_8,fn_days_2
R-000483,07017,CREG,E388M,RCW 50 EG,Dometic,3300102209,EG,NH3,1,,,,70,24,,,,0,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000484,07018,CREG,E321M,RCW 42 EG,Dometic,402404,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000486,07020,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,908TRRc00126,E,Unknown,1,,,,68.7,24,,,,7.75,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000487,07022,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,,E,Unknown,1,,,,68.7,24,,,,7.75,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000482,07023,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,9607150232,E,Unknown,1,,,,103,30,,,,0,0,2003,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000631,07025,URAC,NP0001,domestic  fridge with freezer,domestic manufacturer,,E,Unknown,1,,,,68.7,24,,,,7.75,0,2000,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000483,07026,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,904KR00059,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000484,07030,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,Ra1141wEU,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000333,10019,CREG,E321M,RCW 42 EG,Dometic,0080479,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000303,10027,CREG,E321M,RCW 42 EG,Dometic,0080547,EG,NH3,1,,,,40,10.5,,,,1.6,0,1995,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000139,10029,CREG,E321M,RCW 42 EG,Dometic,RCW42G,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000489,10033,UREG,E384M,V 170 GE,Sibir,2637DAS80001095,EG,NH3,1,,,,170,55,,,,47,36,2003,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000498,10040,UREG,E386M,V 110 GE,Sibir,9427,EG,NH3,1,,,,110,17,,,,15,0,1990,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000502,10041,CREG,E321M,RCW 42 EG,Dometic,7220397,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000336,10043,CREG,E321M,RCW 42 EG,Dometic,14024012,EG,NH3,1,,,,40,10.5,,,,1.6,0,1995,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000161,10044,CREG,E321M,RCW 42 EG,Dometic,24023989,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000496,10047,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000420,10048,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,02801008,E,Unknown,1,,,,103,30,,,,0,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000419,10049,CREG,E388M,RCW 50 EG,Dometic,6430107,EG,NH3,1,,,,70,24,,,,0,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000305,10055,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1988,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000342,10056,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,061170416,E,Unknown,1,,,,68.7,24,,,,7.75,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000133,10058,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,DA6811080E,E,Unknown,1,,,,68.7,24,,,,7.75,0,2005,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000349,10067,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000434,10069,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000177,1007,CREG,E321M,RCW 42 EG,Dometic,0080558,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000140,10072,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,602TRCCNW31,E,Unknown,1,,,,68.7,24,,,,7.75,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000558,10074,UREK,E385M,V 170 EK,Sibir,820394,EK,NH3,1,,,,170,55,,,,47,36,1992,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000304,10076,CREG,E321M,RCW 42 EG,Dometic,7480422,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000331,10089,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,3850JZ0466H,E,Unknown,1,,,,68.7,24,,,,7.75,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000350,10090,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000426,10093,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000430,10096,CREG,E321M,RCW 42 EG,Dometic,8271020,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000130,10097,CREG,E321M,RCW 42 EG,Dometic,0,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000172,10100,CREG,E321M,RCW 42 EG,Dometic,7492216,EG,NH3,1,,,,40,10.5,,,,1.6,0,1987,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000475,10105,CREG,E321M,RCW 42 EG,Dometic,6470778,EG,NH3,1,,,,40,10.5,,,,1.6,0,1984,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000442,10110,CREG,E321M,RCW 42 EG,Dometic,8410081,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000493,10137,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,,E,Unknown,1,,,,68.7,24,,,,7.75,0,2000,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000512,10154,UREG,E386M,V 110 GE,Sibir,,EG,NH3,1,,,,110,17,,,,15,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000399,10158,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,403110226,E,Unknown,1,,,,103,30,,,,0,0,1996,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000374,10160,IFAC,E003004,TFW 800,Dometic,812TRD800066,E,R134A,1,,,,0,0,,,,247,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000465,10161,UREG,E386M,V 110 GE,Sibir,,EG,NH3,1,,,,110,17,,,,15,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000289,10166,CREG,E321M,RCW 42 EG,Dometic,4043015,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000298,10170,CREG,E321M,RCW 42 EG,Dometic,7140142,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000162,10171,CREK,E391M,RCW 50 EK,Dometic,,EK,NH3,1,,,,70,24,,,,2.4,0,2006,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000333,10180,UREG,E390M,GR 245 G/E,Zero,15554AFQ900116K,EG,NH3,1,,,,107,18,,,,20,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000126,10190,CREG,E321M,RCW 42 EG,Dometic,0080460,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000447,10191,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000329,10194,CREG,E321M,RCW 42 EG,Dometic,008053,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000326,10195,CREG,E321M,RCW 42 EG,Dometic,0080585,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000389,10197,CREG,E321M,RCW 42 EG,Dometic,0250666,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000135,10199,CREG,E321M,RCW 42 EG,Dometic,0050542,EG,NH3,1,,,,40,10.5,,,,1.6,0,1992,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000320,10200,CREG,E321M,RCW 42 EG,Dometic,6390480,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000338,10202,CREG,E321M,RCW 42 EG,Dometic,7350338,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000431,10203,CREG,E321M,RCW 42 EG,Dometic,6390516,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000501,10208,CREG,E321M,RCW 42 EG,Dometic,92051,EG,NH3,1,,,,40,10.5,,,,1.6,0,1983,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000426,10209,CREG,E321M,RCW 42 EG,Dometic,0240269,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000296,10210,CREG,E321M,RCW 42 EG,Dometic,4034619,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000427,10212,CREG,E321M,RCW 42 EG,Dometic,8270989,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000423,10213,CREG,E321M,RCW 42 EG,Dometic,7480488,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000460,10216,CREG,E321M,RCW 42 EG,Dometic,0250695,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000436,10217,CREG,E321M,RCW 42 EG,Dometic,0290669,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000306,10220,UREK,E3108M,PR 265 EK,Zero,50640000401,EK,NH3,1,,,,179,37.5,,,,0,32,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000422,10221,CREG,E321M,RCW 42 EG,Dometic,9150535,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000167,10222,CREG,E321M,RCW 42 EG,Dometic,7480400,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000297,10224,CREG,E321M,RCW 42 EG,Dometic,0290854,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000479,10227,CREG,E321M,RCW 42 EG,Dometic,7220453,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000391,10229,CREG,E321M,RCW 42 EG,Dometic,9140506,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000390,10232,CREG,E321M,RCW 42 EG,Dometic,75003,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000553,10233,CREG,E321M,RCW 42 EG,Dometic,4023435,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000510,10234,CREG,E321M,RCW 42 EG,Dometic,8271033,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000503,10236,CREG,E321M,RCW 42 EG,Dometic,0440072,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000397,10239,CREG,E321M,RCW 42 EG,Dometic,0280786,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000526,10240,UREG,E386M,V 110 GE,Sibir,BCD2001,EG,NH3,1,,,,110,17,,,,15,0,2011,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000155,10244,CREG,E321M,RCW 42 EG,Dometic,4042386,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000487,10248,CREG,E321M,RCW 42 EG,Dometic,9080027,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000183,10249,CREG,E321M,RCW 42 EG,Dometic,0050545,EG,NH3,1,,,,40,10.5,,,,1.6,0,1992,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000175,10251,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1987,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000420,10252,CREG,E321M,RCW 42 EG,Dometic,0080573,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000480,10256,CREG,E321M,RCW 42 EG,Dometic,0080470,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000343,10257,CREG,E321M,RCW 42 EG,Dometic,4032658,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000499,10258,CREG,E321M,RCW 42 EG,Dometic,8271046,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000428,10261,CREG,E321M,RCW 42 EG,Dometic,0080477,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000429,10261,CREG,E321M,RCW 42 EG,Dometic,40900199,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000135,10263,CREG,E321M,RCW 42 EG,Dometic,0260688,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000390,10265,SPR,E393M,RCW 50DC,Dometic,0470572,S,R134a,1,,,,70,24,,,,9,0,1998,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000421,10266,CREG,E321M,RCW 42 EG,Dometic,9080118,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000124,10267,CREG,E321M,RCW 42 EG,Dometic,0060702,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000132,10269,CREG,E321M,RCW 42 EG,Dometic,7220431,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000136,10270,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,SR690SHKK,E,Unknown,1,,,,68.7,24,,,,7.75,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000134,10271,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,GR31SCZ,E,Unknown,1,,,,68.7,24,,,,7.75,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000137,10272,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,1687540204,E,Unknown,1,,,,68.7,24,,,,7.75,0,2004,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000509,10273,UREG,E386M,V 110 GE,Sibir,,EG,NH3,1,,,,110,17,,,,15,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000131,10275,CREG,E321M,RCW 42 EG,Dometic,0086503,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000485,10277,SPR,E393M,RCW 50DC,Dometic,6430057,S,R134a,1,,,,70,24,,,,9,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000328,10278,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,310NBS00133,E,Unknown,1,,,,103,30,,,,0,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000452,10279,CREG,E321M,RCW 42 EG,Dometic,0050715,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000193,10280,CREG,E321M,RCW 42 EG,Dometic,7140154,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000119,10283,CREK,E391M,RCW 50 EK,Dometic,GRT242,EK,NH3,1,,,,70,24,,,,2.4,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000559,10291,UREG,E386M,V 110 GE,Sibir,5200124f,EG,NH3,1,,,,110,17,,,,15,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000321,10294,ILR,E003011,MK 204,Vestfrost,09268412,E,R134a,1,,,,136,75,,,,0,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000097,10305,CREG,E321M,RCW 42 EG,Dometic,7480402,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000147,10312,CREG,E321M,RCW 42 EG,Dometic,4023888,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000316,10320,ILR,E003011,MK 204,Vestfrost,420,E,R134a,1,,,,136,75,,,,0,0,2000,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000142,10322,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,0,E,Unknown,1,,,,68.7,24,,,,7.75,0,2005,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000323,10323,CFAC,E397M,MF 214,Vestfrost,50331139,E,R134a,1,,,,0,0,,,,213,192,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000332,10328,CREG,E321M,RCW 42 EG,Dometic,0080093,EG,NH3,1,,,,40,10.5,,,,1.6,0,2011,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000339,10329,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,4ACNG00005D,E,Unknown,1,,,,103,30,,,,0,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000181,10331,CREG,E321M,RCW 42 EG,Dometic,7250347,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000133,10332,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000457,10335,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000458,10335,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000000,103353,SPR,E331M,RCW 42 DC,Dometic,,S,R134a,1,,,,27,14,,,,0,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000191,10339,CREG,E321M,RCW 42 EG,Dometic,7140155,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000176,10340,CREG,E321M,RCW 42 EG,Dometic,7140126,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000404,10345,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,41201082,E,Unknown,1,,,,103,30,,,,0,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000317,10722,CREG,E321M,RCW 42 EG,Dometic,0080562,EG,NH3,1,,,,40,10.5,,,,1.6,0,1992,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000126,10726,CREG,E321M,RCW 42 EG,Dometic,40433626,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000130,10727,ILR,E3111M,TCW 2000 AC,Dometic,,E,R134A,1,,,,118,60,,,,42,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000163,10731,CREG,E321M,RCW 42 EG,Dometic,9080077,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000345,10732,CREG,E321M,RCW 42 EG,Dometic,8271039,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000346,10732,CREG,E321M,RCW 42 EG,Dometic,4033444,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000500,10733,CREG,E321M,RCW 42 EG,Dometic,FB0016F,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,1,,,,,,,,,,,,,
R-000394,10738,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,8041NXJ00106,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000496,10740,UREG,E386M,V 110 GE,Sibir,510TQB500061,EG,NH3,1,,,,110,17,,,,15,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000316,10741,UREG,E390M,GR 245 G/E,Zero,701TRUB00166,EG,NH3,1,,,,107,18,,,,20,0,2010,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000466,10744,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1988,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000467,10744,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000461,10745,CREG,E321M,RCW 42 EG,Dometic,0080528,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000462,10745,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000425,10351,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,IE68E091,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000675,10353,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000472,10354,CREG,E321M,RCW 42 EG,Dometic,8470043,EG,NH3,1,,,,40,10.5,,,,1.6,0,1980,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000473,10354,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000330,10355,CREG,E321M,RCW 42 EG,Dometic,0080536,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000327,10360,CREG,E321M,RCW 42 EG,Dometic,714077,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,3,1,,,,0,,,2,,,,,,,,,,,,,
R-000312,10361,CREG,E321M,RCW 42 EG,Dometic,4023449,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000318,10368,IFAC,E003004,TFW 800,Dometic,945717,E,R134A,1,,,,0,0,,,,247,0,1999,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000336,10370,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2002,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000386,10375,CREG,E321M,RCW 42 EG,Dometic,8370483,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000497,10378,CREG,E321M,RCW 42 EG,Dometic,0390019,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000387,10379,CREG,E321M,RCW 42 EG,Dometic,9080063,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000499,10384,UREG,E386M,V 110 GE,Sibir,,EG,NH3,1,,,,110,17,,,,15,0,2003,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000514,10386,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1989,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000385,10388,CREG,E321M,RCW 42 EG,Dometic,8480122,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000308,10389,CREG,E321M,RCW 42 EG,Dometic,7480447,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000324,10392,SPR,E377M,RFVB-134a,Sun Frost,02937,S,R134a,1,,,,56.8,38.7,,,,32.5,0,2011,,1,3,,,,0,,,1,,,,,,,,,,,,,
R-000387,10394,CREG,E321M,RCW 42 EG,Dometic,0050536,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000189,10396,CREG,E321M,RCW 42 EG,Dometic,7140152,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000190,10397,CREG,E321M,RCW 42 EG,Dometic,7140163,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,3,3,,,,0,,,1,,,,,,,,,,,,,
